,purchase_bins_encoded,weekday_encoded,email_text_encoded,email_version_encoded,user_country_encoded,hour
85314,0,2,1,1,0,14
92988,0,1,1,0,0,5
35963,0,4,0,0,3,7
74753,0,2,0,1,0,13
26420,0,4,0,1,1,4
70246,0,1,1,0,0,13
77843,0,5,1,0,1,12
64278,0,1,1,0,0,8
76183,0,5,1,0,3,2
68311,0,4,1,1,2,5
9805,3,4,1,0,0,6
12922,3,2,0,1,0,11
40089,0,0,0,1,1,9
67555,3,3,0,1,3,7
89557,0,4,0,1,3,6
18659,0,4,1,1,1,17
28234,0,3,1,1,1,7
81907,0,5,1,0,0,10
19977,0,1,1,0,0,1
37104,0,0,1,1,1,18
76025,0,2,0,1,0,7
1430,3,2,0,1,0,14
19071,0,3,0,1,0,16
97001,0,6,0,0,0,18
71127,0,6,0,0,0,6
58616,0,3,1,1,1,18
12376,0,3,0,1,1,8
26538,0,2,0,0,0,9
6423,0,2,0,0,0,10
56654,0,1,0,1,0,12
14934,0,3,0,1,2,7
2886,3,1,0,1,2,13
21438,0,1,1,1,0,13
42824,0,5,1,1,0,8
68404,0,6,1,0,0,12
11871,0,1,1,1,0,4
99450,0,3,1,0,0,6
25831,0,1,0,1,0,10
15014,0,4,0,0,0,11
71727,0,3,1,1,2,9
62973,0,0,1,1,1,12
18788,0,3,0,1,0,8
14146,0,4,0,1,0,6
59422,0,1,0,0,0,17
13010,0,4,1,1,0,16
92699,3,6,1,0,1,9
57883,0,6,0,0,0,10
14418,0,4,1,0,2,8
46280,3,3,0,1,0,7
95377,0,1,0,0,1,7
62230,0,6,1,1,0,2
24065,0,2,0,1,0,6
79638,0,4,0,1,0,6
65386,0,0,1,0,0,9
43307,0,5,1,1,0,11
67810,0,6,1,1,2,13
48141,0,6,0,0,1,17
21824,3,0,1,0,1,12
27630,0,5,0,0,0,7
34699,3,5,1,1,0,10
14437,0,6,0,0,2,5
91878,0,0,0,0,1,6
7284,0,5,1,1,0,10
88850,0,6,0,0,0,6
22240,0,3,0,1,2,12
220,0,2,0,0,1,7
41892,0,4,1,1,1,5
68694,0,6,1,0,3,12
55889,0,1,1,1,0,6
6307,0,5,1,1,0,3
33491,3,5,0,0,1,8
47908,0,5,0,1,1,4
11284,0,2,1,1,3,8
80607,0,2,1,1,0,9
1898,0,6,1,1,0,15
37173,0,0,0,1,1,13
41321,0,2,1,1,0,9
58836,0,3,1,1,0,10
99346,0,4,1,1,0,10
28492,3,5,1,0,0,3
54561,3,4,0,0,2,10
79111,3,2,1,0,0,2
94105,0,1,1,1,0,13
59235,0,6,1,0,3,6
93576,3,5,0,0,0,13
63744,0,4,0,1,2,14
9670,3,0,1,1,0,15
82642,0,4,1,1,1,8
79141,3,0,1,0,1,7
40771,0,3,0,0,0,7
89003,0,6,0,1,0,6
89011,0,6,1,0,0,5
35697,0,5,1,0,0,8
56240,0,2,1,0,0,11
74402,3,5,1,0,0,9
23684,0,3,1,1,0,3
6670,0,6,0,0,3,1
53349,3,5,0,1,0,12
56960,0,2,0,1,0,9
77257,0,4,0,0,0,8
40432,3,0,1,1,0,15
35425,0,1,0,1,0,12
35851,0,5,1,0,1,7
5590,3,1,1,0,0,6
4037,0,5,1,0,1,7
22341,3,0,0,1,1,6
66347,0,5,0,1,0,5
91876,3,3,1,1,0,7
87148,3,5,0,0,0,6
26803,0,3,1,1,0,11
33028,1,5,0,1,1,9
95038,0,4,0,1,0,1
34338,0,4,0,1,1,5
2644,0,1,0,0,1,8
57499,0,3,0,0,0,10
84929,0,4,1,0,0,8
84605,3,6,0,0,0,3
89471,3,6,0,0,1,13
40462,3,6,0,1,1,10
38203,0,5,0,0,2,4
5375,0,0,1,0,0,21
41864,1,3,1,0,0,14
39613,3,1,0,1,1,8
71507,0,6,1,1,0,11
5624,3,0,0,1,0,3
62630,0,4,1,0,0,12
55335,0,2,0,1,1,2
95296,1,4,0,1,0,14
58833,0,5,0,1,0,12
62698,0,4,1,1,0,9
50207,3,6,1,0,0,8
28982,3,3,0,1,0,11
35067,0,6,1,1,0,6
87223,0,0,1,0,0,10
58997,0,0,0,0,0,1
66493,0,2,0,0,0,7
53329,0,6,0,0,0,7
98976,0,5,1,1,1,9
88290,3,4,0,1,0,9
46856,0,4,0,0,0,5
46021,3,4,1,1,0,12
57427,0,6,0,1,0,10
30376,0,4,0,1,0,9
42622,3,1,0,1,2,13
77070,3,1,0,0,3,8
76111,0,3,0,0,2,14
46578,0,2,0,0,0,11
58007,3,1,1,0,2,10
15520,0,3,1,1,0,2
59732,0,4,0,0,0,12
17877,3,1,1,1,1,9
61792,0,1,0,0,0,8
47720,0,0,0,0,0,3
24638,3,6,1,1,0,15
60045,0,5,0,0,0,2
32932,3,5,0,1,0,7
49251,0,5,0,0,0,1
31613,3,1,0,0,2,9
11842,0,2,0,0,0,4
38742,0,6,0,0,0,7
86500,3,5,1,0,0,8
71002,0,3,1,0,1,6
34984,0,6,1,0,1,11
66163,0,3,1,0,3,8
75354,0,1,0,0,3,3
23759,3,4,0,1,2,8
34126,0,2,0,0,1,3
66534,1,6,1,0,0,8
25436,0,2,0,1,0,15
22853,0,0,1,1,0,6
81056,3,2,0,0,0,6
13191,3,5,1,1,0,13
56070,3,4,1,1,0,14
60640,0,4,1,1,3,11
85100,0,4,0,1,0,12
7020,3,2,1,0,0,7
39457,3,5,0,1,2,8
90818,0,5,0,1,0,17
65605,3,6,1,1,0,1
70124,3,0,1,1,0,15
96314,3,3,1,0,3,14
65482,0,1,1,1,1,13
56498,0,4,0,1,0,13
86848,3,1,0,1,1,11
90214,0,6,0,0,0,2
58478,0,6,0,0,0,9
43363,0,2,1,1,0,15
37684,3,0,0,1,1,4
3267,0,6,0,1,2,17
97090,0,3,1,0,1,15
24674,0,4,0,0,3,4
87775,3,1,1,0,0,2
81651,0,4,0,1,0,5
4383,3,2,1,0,0,20
52563,0,2,1,0,0,4
84810,0,6,1,0,1,10
91091,0,3,1,1,1,1
25805,0,3,0,1,0,13
90906,0,4,0,1,0,9
18643,0,5,1,0,0,12
15571,0,2,0,1,3,20
29812,3,4,1,1,0,7
14940,0,0,1,1,1,13
73273,3,2,1,0,0,10
38227,0,2,0,1,0,4
79843,3,3,1,0,3,11
38583,1,2,1,1,0,13
41372,1,5,0,0,1,9
23068,0,6,1,0,3,4
53443,0,6,0,1,0,8
12107,0,0,1,0,0,5
12609,0,5,1,1,2,10
20306,0,6,1,1,1,9
80941,0,5,0,0,1,1
94204,0,2,0,0,2,4
18411,0,1,1,0,0,18
79770,0,2,0,0,1,5
6003,1,6,0,1,0,4
10278,3,6,0,1,3,7
47405,3,0,1,1,1,11
12611,3,0,0,0,0,22
76714,3,3,1,1,0,8
83652,3,1,0,0,0,15
60811,0,4,1,1,1,4
42584,0,3,1,1,0,1
83775,0,5,1,1,0,7
68788,3,5,0,1,1,7
84228,0,4,1,1,2,3
38245,0,0,0,1,0,10
92126,0,0,1,0,0,19
44124,0,5,0,1,0,22
73187,0,4,0,0,3,3
49956,0,4,0,0,0,5
36101,0,0,1,0,0,7
52952,0,6,1,1,3,9
83475,0,6,0,1,1,10
36515,3,4,1,1,2,8
90408,0,6,0,0,2,8
8118,0,1,0,0,0,7
8815,3,2,0,0,0,5
12746,0,1,1,1,1,3
96688,0,2,1,0,2,17
80960,3,6,1,1,0,12
73210,0,6,1,1,0,12
85826,0,5,1,1,0,6
92129,0,1,0,0,0,5
58537,0,4,0,1,0,4
27604,3,4,1,1,1,9
19012,0,5,1,1,0,5
31998,0,1,1,0,0,12
11437,0,1,1,0,3,4
51756,0,0,0,1,0,10
16677,3,6,0,1,2,13
12558,0,3,1,0,0,9
75267,0,4,0,1,2,15
89398,1,2,0,1,0,5
40809,0,4,0,0,0,10
56576,3,0,0,0,0,5
76975,0,1,1,1,0,10
89577,0,1,1,1,0,13
13411,0,3,1,0,0,6
16427,3,4,1,1,0,10
72848,0,4,0,1,0,2
5822,0,5,1,1,1,11
53689,3,5,0,1,2,5
99617,0,1,0,0,0,12
57150,0,6,1,1,3,6
23561,0,1,0,1,0,7
55995,3,0,1,0,2,12
92592,0,1,1,1,1,8
74445,0,3,1,0,0,9
48197,0,2,1,1,0,6
32976,0,2,0,1,0,18
70153,3,5,0,0,1,10
69062,0,0,1,0,2,1
70551,3,0,1,0,0,7
67701,3,3,0,1,0,4
62671,0,1,0,1,0,8
25880,1,3,1,0,0,6
58567,0,0,1,1,1,7
63842,3,2,1,1,0,11
41991,3,0,0,0,2,5
66201,1,4,0,1,1,2
77692,0,6,1,0,3,1
23627,1,0,1,0,1,13
15183,0,3,1,0,1,10
64484,0,0,0,1,0,15
78157,3,3,1,1,0,15
54459,3,4,0,0,0,5
30575,0,4,1,1,0,13
14419,0,6,0,1,0,7
69581,3,4,1,1,1,13
84459,0,1,0,1,0,13
39349,0,5,1,0,0,3
68993,0,3,1,0,0,6
44789,0,1,0,0,0,5
62665,1,3,1,1,0,8
4476,0,0,0,1,0,8
37258,0,2,1,0,1,11
64626,0,4,0,1,0,7
52063,3,6,1,1,0,4
85145,0,1,1,1,0,11
76347,3,6,1,1,0,11
54157,3,5,1,1,1,17
89150,3,5,1,1,3,14
12579,0,6,0,0,1,7
35861,0,1,1,0,0,10
97403,0,4,0,0,3,10
69266,3,1,1,1,0,8
22152,0,3,0,0,1,9
70163,0,6,1,1,0,5
63138,0,6,0,1,1,15
93039,0,1,1,1,0,12
86458,0,2,1,1,0,15
33413,0,5,0,0,0,19
59618,3,1,0,1,1,8
52094,0,6,0,1,0,13
25011,3,3,0,1,2,10
63662,0,5,0,0,0,6
25324,0,3,1,1,0,5
20769,0,5,1,0,3,8
94569,0,2,0,1,0,10
99372,0,4,1,0,2,13
34739,0,0,1,0,1,12
94677,3,3,1,0,0,4
95773,0,6,0,1,0,10
10486,0,2,0,1,0,10
42794,3,6,1,1,0,9
5566,0,6,0,0,0,16
44128,3,3,0,1,1,7
66997,0,3,1,1,0,6
98907,3,1,1,1,1,11
86577,0,6,1,0,0,4
31906,0,0,1,1,0,7
41901,3,3,0,1,0,3
33638,0,3,1,1,0,15
65691,3,3,0,0,1,2
43644,0,1,1,1,2,7
22480,0,2,0,0,1,8
928,3,3,1,0,2,5
87011,3,2,1,1,0,7
20953,0,4,1,1,1,12
57046,0,0,0,0,2,17
42199,0,5,1,0,0,14
52922,0,5,1,0,0,3
16852,0,2,0,0,1,8
17852,3,1,1,1,0,11
46153,0,2,0,0,0,14
28822,0,1,1,0,0,6
84406,3,2,1,0,0,13
56262,0,5,0,1,0,15
40901,0,0,0,1,1,1
95833,0,4,0,1,1,9
97078,0,4,0,0,0,8
45357,3,5,1,1,1,4
55512,0,3,1,1,1,7
9492,0,3,1,0,0,4
33144,0,4,1,1,0,8
39861,0,5,1,0,0,9
98313,0,5,0,1,1,9
95399,0,2,0,0,0,14
21289,0,4,0,0,1,14
4966,0,5,0,1,0,10
65641,0,3,1,1,1,4
65865,0,0,0,1,3,16
56072,0,2,0,0,0,11
86081,0,1,0,0,0,5
48329,0,5,0,1,0,6
2447,0,5,1,0,1,8
3937,0,4,0,0,1,12
81684,0,1,0,1,1,7
27319,3,3,0,0,2,15
19940,1,0,1,0,2,5
98210,0,6,1,0,0,8
64500,0,3,0,0,0,7
49930,0,2,1,0,3,1
63702,0,0,0,0,3,17
81878,0,4,0,0,0,12
80363,0,0,0,0,1,9
15764,0,0,0,0,0,11
81875,0,1,0,0,1,13
31686,0,6,1,0,0,6
31500,3,1,1,0,0,6
75450,0,3,0,1,0,8
44919,0,0,1,0,0,9
26917,0,6,0,0,0,8
62599,0,5,0,0,0,8
24318,0,4,1,1,0,10
80306,0,0,1,1,0,18
43517,0,5,1,0,3,7
59090,0,4,0,1,3,15
81286,3,5,1,0,0,14
87023,0,6,0,1,0,5
39717,0,0,0,1,0,14
12343,0,5,0,0,1,7
79234,3,2,0,0,0,20
70923,0,3,0,1,2,10
26865,3,6,1,1,2,1
14398,3,2,1,0,0,7
67428,0,6,1,0,2,9
82096,0,3,1,1,0,13
84451,0,2,1,1,0,11
32062,0,1,1,0,0,13
9468,0,5,0,1,0,6
9708,3,2,1,1,2,16
47397,3,0,1,0,3,10
57258,0,0,0,0,0,7
17805,3,4,0,1,0,2
79407,0,2,1,0,3,7
13883,0,1,1,0,0,20
90611,0,3,1,0,2,3
86582,0,3,0,1,0,13
44875,0,6,0,0,0,2
78017,3,1,0,0,0,1
46704,0,1,1,1,0,9
24123,0,0,1,1,0,9
86772,0,5,0,1,0,4
85017,0,0,0,0,3,10
49794,3,0,1,1,0,5
87386,3,2,1,0,0,19
72729,1,3,1,0,0,7
1789,0,6,1,0,0,9
85997,0,0,0,1,0,14
92030,0,4,0,0,1,7
82201,3,6,1,0,0,7
38830,0,1,1,0,0,10
34435,3,2,0,0,0,13
15513,0,5,1,1,1,15
72315,1,6,1,0,3,12
96034,0,2,1,1,1,6
65106,0,3,1,0,0,9
93163,3,0,0,1,3,3
12501,0,1,1,1,0,10
16950,0,4,0,0,0,16
85836,0,6,1,0,0,1
97858,0,0,0,1,0,6
50319,3,1,0,1,1,8
67990,0,0,1,1,1,7
77396,3,2,1,0,0,9
1361,0,4,0,1,0,4
54424,3,4,0,0,0,10
22236,0,6,1,1,1,6
97413,0,5,0,0,1,7
99582,0,2,1,1,0,4
20389,0,6,1,1,3,12
7953,0,3,1,1,3,16
42782,3,5,1,0,0,5
16118,0,3,1,1,2,9
62166,0,5,1,1,0,5
64756,3,1,1,0,1,5
92585,0,4,1,1,0,6
53824,0,3,1,0,0,20
48507,0,1,0,0,1,11
15466,1,1,1,0,0,12
97348,0,3,0,1,1,6
89223,0,5,0,0,0,13
11391,0,6,1,1,0,16
73905,0,2,0,1,0,9
69245,0,0,1,0,1,22
1254,0,1,0,0,0,6
82867,3,2,0,1,0,8
92535,0,3,1,0,0,17
46363,0,0,0,0,0,6
93248,0,6,1,0,2,5
26259,0,1,0,0,2,8
88537,0,4,1,0,0,12
94544,1,5,1,1,0,13
81012,0,2,1,1,0,3
43494,0,5,0,0,1,8
85659,0,6,1,1,0,9
80638,0,2,0,1,0,12
94551,0,0,1,1,0,8
47869,0,2,0,0,3,15
46648,0,4,0,1,0,2
33600,3,6,1,1,0,13
34663,0,0,1,0,2,9
34906,0,3,1,1,0,12
45623,0,2,1,0,0,15
92984,0,5,0,0,0,11
79580,3,2,1,0,0,4
99135,0,6,1,0,0,5
10731,0,5,0,0,1,13
68303,0,0,0,0,1,3
81663,0,1,1,1,1,10
7408,3,2,0,1,0,9
75343,0,5,1,0,2,8
77970,0,0,0,0,0,5
92001,0,1,1,0,0,15
13893,0,4,0,1,0,6
57802,3,5,0,1,0,11
50074,0,6,1,1,0,15
74137,3,1,0,1,0,9
25481,0,5,0,0,0,9
42984,0,2,0,1,0,15
3873,0,6,0,1,1,9
74432,0,0,0,1,0,12
25207,0,4,1,0,0,9
95405,0,3,1,0,0,5
18628,0,6,1,0,0,5
56942,0,1,0,1,3,8
14291,0,3,1,0,0,11
62055,0,1,0,0,0,10
38899,0,4,1,0,1,9
40473,0,5,0,1,0,10
32377,0,0,0,0,0,12
96711,0,3,1,1,0,8
95443,3,1,0,0,0,9
26190,0,6,1,1,0,4
19590,0,1,1,0,0,9
78244,0,2,0,1,1,11
16699,0,1,1,0,0,8
63816,0,6,1,1,0,10
6251,0,2,1,1,0,12
48340,0,1,1,0,0,6
10336,3,3,1,0,0,12
94315,0,1,0,0,0,1
25426,0,3,1,0,1,14
35427,0,3,0,0,0,12
87777,0,2,1,0,0,19
50877,0,2,1,1,0,8
10025,0,1,1,1,1,12
80627,0,5,1,0,0,8
94060,0,2,0,0,0,13
18006,0,3,1,0,0,12
68453,0,3,1,1,0,13
67946,0,3,1,0,0,20
11747,0,4,1,1,0,11
44014,0,6,1,0,1,11
72854,3,2,1,0,0,23
13784,3,3,1,1,0,13
38432,0,0,0,0,3,10
61989,0,3,1,1,0,10
7260,0,4,1,1,0,12
71873,0,3,1,1,1,6
24274,3,2,1,0,0,13
1437,0,0,0,1,1,10
75951,0,4,0,0,1,9
98174,0,4,0,1,0,8
97324,0,1,1,1,0,8
53968,3,4,0,0,3,14
47097,0,2,0,0,0,16
90824,0,0,1,0,0,15
43894,3,4,1,0,0,5
88683,3,6,0,0,1,9
36656,3,5,0,1,1,6
98815,0,3,0,0,0,6
17324,3,2,0,0,2,24
32502,3,3,1,1,0,21
43411,3,0,0,0,0,12
31335,0,3,0,0,3,8
93788,3,1,0,1,0,15
51915,1,2,1,1,0,10
95992,0,5,0,1,0,7
7243,0,2,1,0,0,10
59101,0,3,0,0,1,4
41921,1,6,0,1,0,12
2814,0,5,0,1,0,6
48827,0,5,0,0,0,22
69881,0,0,0,1,0,6
33934,0,2,1,0,1,7
65680,3,4,1,0,1,12
51429,3,6,1,0,0,14
53202,0,2,1,1,2,6
94202,0,6,1,0,0,17
53874,0,1,0,1,0,11
70880,0,3,0,1,2,23
5701,0,1,1,1,0,12
7056,3,2,0,1,0,11
12339,0,5,0,1,0,7
27152,0,4,1,0,0,7
61255,0,6,0,1,1,4
48522,0,6,0,1,0,21
37481,0,1,0,0,3,9
87417,3,3,1,1,3,11
93206,0,5,1,1,0,7
90309,0,2,0,0,1,13
30161,3,4,0,0,0,10
15515,0,6,0,1,0,7
55835,0,2,0,1,0,12
7963,0,2,0,0,0,14
66771,3,1,0,1,0,7
57660,3,1,0,0,2,9
78958,3,6,1,1,1,10
92597,1,4,1,1,1,13
43415,0,4,1,0,3,1
4310,0,0,0,1,1,15
23639,0,0,1,1,1,9
46383,0,4,1,1,0,4
6658,3,0,1,1,2,8
57781,3,5,1,1,1,4
54845,3,4,1,0,0,10
43160,0,2,1,0,1,12
70408,0,6,0,0,0,7
66345,3,0,0,1,0,5
39336,0,4,0,1,3,7
39128,0,1,0,0,1,9
19143,0,6,1,1,1,8
86011,1,1,0,0,1,19
49725,0,1,1,0,3,10
13467,0,6,0,1,0,8
45788,0,3,1,0,0,8
91544,0,5,1,1,0,5
26428,3,0,0,1,1,6
42795,0,0,1,0,2,19
70516,0,2,0,0,0,14
28665,0,5,1,0,0,11
16563,0,1,0,0,0,12
10447,0,4,1,1,0,1
50677,0,5,1,0,0,8
74081,3,2,1,0,0,18
83594,0,1,1,1,2,11
24971,0,5,1,0,0,7
83826,3,0,0,0,0,8
11478,3,4,1,0,0,6
30749,0,0,0,0,0,1
78359,3,4,1,0,0,6
80145,3,4,1,0,0,11
47230,3,4,1,1,0,11
82193,0,3,1,0,0,13
76667,0,0,0,1,0,13
83177,0,3,1,1,1,9
20446,0,3,1,1,0,6
80667,0,6,1,1,3,9
15357,3,4,0,1,1,10
89702,0,6,1,0,1,5
84474,0,0,1,0,2,11
65150,3,0,1,0,1,3
95815,0,5,1,0,1,10
22289,0,2,1,1,3,14
57375,0,0,1,0,0,5
70260,1,3,1,0,3,1
27343,0,6,1,0,1,6
43388,3,3,0,0,0,12
36832,3,2,0,0,0,8
55748,3,0,1,1,0,13
42672,3,4,0,1,0,12
10553,2,4,0,0,0,13
95649,1,1,0,0,1,10
11061,3,4,0,0,1,11
86750,0,2,1,1,0,16
51147,0,0,0,1,2,6
11448,0,6,1,0,1,17
42129,0,2,0,1,1,3
86942,3,6,0,0,0,13
78916,3,1,0,1,2,4
91769,0,2,1,0,1,12
1936,0,6,0,1,0,3
64150,0,4,1,0,1,12
88478,0,3,0,1,0,6
1096,0,4,1,0,0,10
13059,0,4,1,1,1,12
5298,0,6,1,0,0,17
85899,0,0,1,1,0,2
36077,0,5,1,0,2,16
18768,0,5,0,1,2,11
77666,3,0,1,0,1,1
2213,0,3,1,0,0,6
58559,3,3,0,1,1,7
2261,1,0,0,1,1,10
78129,0,6,0,1,0,10
77353,0,2,0,1,0,9
99561,0,5,0,1,0,10
22537,0,5,0,1,3,13
21027,0,2,1,0,0,6
87294,0,6,0,1,0,5
89604,3,0,0,0,0,7
65077,0,6,0,1,0,3
85650,0,2,1,0,0,13
18139,0,0,1,0,1,9
35034,0,1,0,1,2,11
31327,0,6,1,1,0,6
16647,3,1,0,0,0,8
50613,3,1,0,0,0,10
64938,0,2,1,1,1,9
10885,0,5,1,0,1,12
24229,3,2,1,1,1,9
89091,1,6,0,0,3,9
62468,0,3,0,1,3,9
9636,0,0,0,1,0,11
86547,0,0,1,1,1,11
1384,0,2,0,0,0,2
9275,1,1,1,1,1,13
10691,0,0,1,1,1,11
38436,0,2,1,1,2,11
97892,3,1,0,0,1,10
99413,0,0,0,0,2,6
12632,0,6,1,1,0,5
13634,0,2,1,0,1,7
26561,0,5,1,0,0,5
32622,0,6,0,1,1,9
77746,0,4,0,1,0,7
38055,0,1,0,0,0,7
13355,0,0,0,0,0,7
87841,0,3,1,1,2,16
93014,3,0,1,1,3,10
24186,3,3,0,1,3,3
17993,0,5,1,0,3,11
94452,0,4,1,0,0,11
66919,0,6,1,0,0,17
37673,3,0,0,1,2,13
31835,0,0,1,0,0,2
38160,0,6,0,0,0,10
52609,0,6,1,1,0,10
96920,0,4,0,1,1,12
97713,0,3,0,1,0,17
65942,0,5,1,0,0,5
70049,3,6,1,0,1,1
29874,3,0,1,1,0,9
14416,0,1,1,0,0,17
10720,0,2,0,0,1,13
54727,0,5,0,0,0,16
42357,0,4,0,1,0,10
66757,3,6,1,0,0,8
25334,0,6,1,0,0,6
66164,0,0,1,1,0,3
5275,1,0,1,0,0,15
78655,0,2,1,0,0,2
33043,0,3,1,0,1,8
32941,0,0,1,0,0,13
87614,0,0,0,1,0,7
37018,0,0,0,0,0,3
22109,0,6,1,1,0,14
66255,1,1,0,1,0,17
54953,0,4,0,0,2,6
1012,0,3,0,0,0,15
91964,0,4,0,0,3,6
52742,0,1,0,0,0,9
14341,0,6,0,1,2,11
93947,0,2,0,0,0,12
312,0,4,0,0,0,6
70828,0,0,1,0,2,11
20736,0,3,1,1,0,13
58388,0,4,1,1,2,13
96475,0,5,0,0,0,15
72617,0,0,0,1,1,6
88883,0,3,1,0,0,5
87538,0,6,0,0,0,5
48031,0,5,1,1,0,9
62550,0,6,0,0,1,12
56103,0,3,0,0,0,1
44229,0,5,0,0,1,8
92368,0,2,0,1,0,6
51766,3,1,1,0,0,12
84052,0,4,1,1,0,3
70572,3,4,0,0,0,5
80001,3,0,1,0,0,7
2903,3,1,1,0,0,6
95301,0,2,1,1,2,13
58862,0,4,0,1,0,2
39656,0,5,0,0,0,10
37610,0,3,1,1,0,7
12945,3,0,0,0,1,12
84292,0,0,1,0,3,5
13271,0,2,1,0,0,6
77735,0,0,1,1,1,9
21305,3,5,0,0,0,6
58029,0,1,0,0,2,13
80530,3,0,0,1,2,7
47307,1,5,0,0,0,7
37199,0,1,0,0,0,10
92745,0,1,0,0,3,13
40148,0,1,0,1,1,16
6582,1,4,1,1,0,3
98429,3,4,0,0,2,12
68248,0,2,0,0,3,10
27329,1,0,0,1,0,6
62426,0,4,1,1,2,11
25607,0,1,1,0,0,5
96819,0,1,1,0,0,5
9475,0,5,1,1,0,5
46,0,4,0,1,2,13
42576,0,4,0,0,0,9
62784,3,0,0,1,1,9
69315,0,4,1,1,0,12
64405,3,4,0,1,0,16
77495,0,5,0,1,3,15
53359,3,1,1,1,1,13
75036,1,1,1,0,3,15
83606,0,5,1,1,3,9
46132,0,4,1,0,0,6
52914,0,6,1,1,0,4
90389,0,4,1,0,2,3
2067,0,0,0,0,1,5
2558,3,1,0,0,2,5
37683,0,1,0,0,2,10
65510,0,5,0,0,1,12
55519,0,2,1,1,0,16
27945,0,2,0,1,0,14
60745,0,6,1,0,0,8
12532,0,2,0,1,0,12
93119,0,5,0,0,3,7
39113,1,0,1,0,2,6
85945,3,2,1,1,2,3
12294,0,3,1,1,0,10
49962,0,4,1,1,0,1
45459,3,2,0,1,0,16
41016,0,2,1,1,0,9
37757,3,3,1,0,2,8
8522,1,0,1,1,1,15
15042,1,6,1,1,2,12
70292,3,1,0,0,0,11
68611,0,4,1,1,1,7
4118,3,0,1,0,0,13
66735,0,0,1,1,0,6
52797,0,1,0,0,0,10
38668,0,2,0,0,3,11
776,0,0,0,0,0,12
53722,3,5,1,0,1,6
66508,1,1,0,0,3,2
28060,0,5,0,1,0,5
47226,0,0,1,0,1,4
92316,0,5,0,0,1,11
55641,0,3,0,0,0,18
36113,0,3,0,0,2,3
52369,0,6,0,0,0,9
6338,0,3,0,0,0,9
34892,0,1,0,1,0,7
18069,0,2,1,0,0,10
12395,3,3,0,1,1,3
17755,0,4,0,0,0,7
4045,0,4,0,0,0,17
49147,0,5,0,1,1,4
28054,0,5,1,1,0,5
18674,0,0,0,1,2,8
17799,3,0,1,1,0,8
2116,3,2,1,1,0,6
30698,3,5,1,0,0,7
70892,0,4,0,1,0,6
83704,0,5,1,1,1,2
15059,0,5,1,0,0,4
9458,3,6,1,0,0,11
88180,0,2,0,1,0,5
36257,3,4,1,1,0,9
14414,3,5,1,1,0,12
46407,3,6,0,1,0,12
63397,3,5,0,0,0,6
27861,3,4,1,1,0,2
56934,0,3,0,1,0,10
69327,0,5,0,1,0,10
13015,0,4,0,0,0,14
22902,0,1,1,1,3,6
42922,0,2,1,1,0,7
57416,3,6,0,1,1,9
28403,0,2,0,0,0,9
74417,0,6,1,1,0,8
52892,0,0,0,0,0,10
51867,0,5,1,1,1,9
15302,3,6,1,1,3,6
80354,0,4,1,0,3,7
2830,3,5,0,0,2,7
82382,3,3,1,1,0,17
85462,0,3,1,0,0,10
1033,0,0,1,1,0,22
22886,3,1,0,0,3,12
79501,0,1,0,0,0,10
14388,0,6,1,0,0,13
46377,0,2,1,1,0,1
54510,0,4,1,0,1,5
57359,0,3,1,1,0,8
78717,0,5,1,1,1,11
91297,0,2,0,1,3,4
98385,0,3,1,1,0,13
57221,3,5,0,0,1,1
90685,0,6,0,0,0,7
54471,0,2,0,0,0,16
24648,0,3,0,1,0,21
36325,3,0,1,0,2,8
14534,0,3,0,0,3,9
22736,0,3,1,0,2,4
10403,0,3,0,1,3,6
8428,0,5,1,0,0,7
38730,3,6,1,1,0,6
85691,0,1,1,0,3,14
81537,0,2,1,1,0,8
20434,0,2,0,1,0,18
21210,0,1,0,1,0,16
20285,0,5,0,0,0,11
68177,0,3,1,0,0,5
90737,0,3,0,0,0,6
4,3,1,1,0,0,14
35078,0,0,1,0,2,5
50203,3,2,1,0,3,8
9592,0,0,0,1,0,2
8670,0,0,0,1,0,15
92130,3,3,0,0,0,8
26859,0,3,0,0,0,7
78328,0,0,1,1,2,7
42115,0,1,1,1,0,9
65144,1,6,1,0,3,11
95645,0,5,1,0,3,14
75902,0,2,1,0,0,5
64860,0,3,0,1,0,13
98041,0,4,1,1,0,16
54054,0,6,1,0,0,10
88227,0,6,0,1,0,17
43574,0,1,1,1,0,9
48929,0,4,1,1,1,16
27683,3,1,1,0,2,2
5866,0,6,0,0,0,11
80459,0,1,1,1,3,11
21406,1,0,0,0,3,7
58309,0,4,1,0,1,5
25099,0,6,0,1,0,7
45900,0,6,1,0,0,7
6340,0,2,0,0,1,19
89521,0,1,0,0,1,1
78632,0,4,0,1,0,11
50495,0,3,0,0,1,12
98627,0,1,1,0,0,13
74993,0,4,0,0,0,3
41600,3,0,0,1,0,11
92055,3,5,1,0,1,2
23708,0,2,0,1,0,9
83098,3,0,1,0,0,18
85804,0,5,0,0,0,12
51633,0,3,1,1,0,8
33550,0,0,0,1,0,4
61588,0,1,0,1,0,8
63110,0,0,1,0,0,10
35250,0,3,0,0,0,7
58277,3,1,0,1,0,2
3013,0,1,1,0,1,5
59651,0,0,0,0,0,3
13979,0,3,0,1,2,10
26284,0,6,0,1,0,9
74832,0,3,0,0,1,13
56526,0,2,0,1,1,15
25235,0,0,1,0,0,6
34646,0,6,0,0,0,10
82212,3,3,1,0,0,8
